fight_id,fighter_name,height_disp,age_disp,knockdowns_disp,sig_strikes_landed_disp,total_strikes_attempted_disp,takedowns_landed_disp,takedowns_attempted_disp,sub_attemps_disp,control_time_disp,body_strikes_landed_disp,leg_strikes_landed_disp,outcome
462,Zhalgas Zhumagulov,-2.0,8.899999999999999,0.0,-6.0,-56.0,2.0,10.0,0.0,4.65,4.0,1.0,0.0
463,Rinat Fakhretdinov,0.0,-3.1999999999999993,0.0,8.0,30.0,4.0,5.0,0.0,7.880000000000001,4.0,0.0,1.0
463,Andreas Michailidis,-0.0,3.1999999999999993,0.0,-8.0,-30.0,-4.0,-5.0,0.0,-7.880000000000001,-4.0,0.0,0.0
464,Michel Pereira,1.0,-7.0,0.0,9.0,9.0,-1.0,-2.0,0.0,-0.27999999999999997,20.0,0.0,1.0
464,Santiago Ponzinibbio,-1.0,7.0,0.0,-9.0,-9.0,1.0,2.0,0.0,0.27999999999999997,-20.0,0.0,0.0
465,JunYong Park,-3.0,-3.900000000000002,0.0,24.0,10.0,-3.0,-11.0,0.0,-3.61,2.0,11.0,1.0
465,Eryk Anders,3.0,3.900000000000002,0.0,-24.0,-10.0,3.0,11.0,0.0,3.61,-2.0,-11.0,0.0
466,Jonathan Martinez,-1.0,-3.3999999999999986,0.0,29.0,5.0,0.0,0.0,0.0,0.0,-1.0,24.0,1.0
466,Vince Morales,1.0,3.3999999999999986,0.0,-29.0,-5.0,0.0,0.0,0.0,0.0,1.0,-24.0,0.0
467,Chase Hooper,5.0,-5.400000000000002,0.0,13.0,61.0,0.0,0.0,2.0,0.6099999999999999,-1.0,-2.0,1.0
467,Felipe Colares,-5.0,5.400000000000002,0.0,-13.0,-61.0,0.0,0.0,-2.0,-0.6099999999999999,1.0,2.0,0.0
468,Davey Grant,-1.0,5.599999999999998,1.0,2.0,44.0,0.0,-1.0,0.0,-0.1100000000000001,9.0,7.0,1.0
468,Louis Smolka,1.0,-5.599999999999998,-1.0,-2.0,-44.0,0.0,1.0,0.0,0.1100000000000001,-9.0,-7.0,0.0
469,Allan Nascimento,1.0,4.899999999999999,0.0,8.0,13.0,2.0,2.0,0.0,5.25,3.0,3.0,1.0
469,Jake Hadley,-1.0,-4.899999999999999,0.0,-8.0,-13.0,-2.0,-2.0,0.0,-5.25,-3.0,-3.0,0.0
470,Tatsuro Taira,-1.0,-8.599999999999998,1.0,19.0,24.0,0.0,1.0,1.0,1.9700000000000002,1.0,7.0,1.0
470,Carlos Candelario,1.0,8.599999999999998,-1.0,-19.0,-24.0,0.0,-1.0,-1.0,-1.9700000000000002,-1.0,-7.0,0.0
471,Ovince Saint Preux,2.0,-1.2999999999999972,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,16.0,-13.0,1.0
471,Mauricio Rua,-2.0,1.2999999999999972,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-16.0,13.0,0.0
472,Randy Brown,3.0,3.6999999999999993,0.0,6.0,-41.0,0.0,2.0,0.0,-2.9699999999999998,-3.0,-14.0,1.0
472,Khaos Williams,-3.0,-3.6999999999999993,0.0,-6.0,41.0,0.0,-2.0,0.0,2.9699999999999998,3.0,14.0,0.0
473,Francisco Trinaldo,-4.0,8.900000000000006,0.0,34.0,19.0,0.0,1.0,1.0,3.46,8.0,-6.0,1.0
473,Danny Roberts,4.0,-8.900000000000006,0.0,-34.0,-19.0,0.0,-1.0,-1.0,-3.46,-8.0,6.0,0.0
474,Blagoy Ivanov,-2.0,-1.2999999999999972,0.0,-9.0,-20.0,0.0,3.0,0.0,2.4,-6.0,-4.0,1.0
474,Marcos Rogerio de Lima,2.0,1.2999999999999972,0.0,9.0,20.0,0.0,-3.0,0.0,-2.4,6.0,4.0,0.0
475,CJ Vergara,1.0,4.399999999999999,0.0,-8.0,48.0,-1.0,-4.0,0.0,2.9200000000000004,-12.0,-1.0,1.0
475,Kleydson Rodrigues,-1.0,-4.399999999999999,0.0,8.0,-48.0,1.0,4.0,0.0,-2.9200000000000004,12.0,1.0,0.0
476,Journey Newson,-2.0,3.1000000000000014,0.0,10.0,26.0,1.0,2.0,0.0,0.25,11.0,5.0,1.0
476,Fernie Garcia,2.0,-3.1000000000000014,0.0,-10.0,-26.0,-1.0,-2.0,0.0,-0.25,-11.0,-5.0,0.0
477,Andrei Arlovski,0.0,9.700000000000003,0.0,-2.0,-33.0,-1.0,-2.0,0.0,-3.23,2.0,-2.0,1.0
477,Jake Collier,-0.0,-9.700000000000003,0.0,2.0,33.0,1.0,2.0,0.0,3.23,-2.0,2.0,0.0
478,Grant Dawson,1.0,-5.400000000000002,0.0,-9.0,47.0,4.0,11.0,1.0,6.09,-4.0,-6.0,1.0
478,Jared Gordon,-1.0,5.400000000000002,0.0,9.0,-47.0,-4.0,-11.0,-1.0,-6.09,4.0,6.0,0.0
479,Darren Elkins,0.0,1.6000000000000014,0.0,6.0,64.0,4.0,8.0,0.0,5.46,-2.0,-7.0,1.0
479,Tristan Connelly,-0.0,-1.6000000000000014,0.0,-6.0,-64.0,-4.0,-8.0,0.0,-5.46,2.0,7.0,0.0
480,Krzysztof Jotko,0.0,-1.6999999999999957,0.0,29.0,72.0,0.0,-2.0,0.0,1.4400000000000002,0.0,-3.0,1.0
480,Gerald Meerschaert,-0.0,1.6999999999999957,0.0,-29.0,-72.0,0.0,2.0,0.0,-1.4400000000000002,0.0,3.0,0.0
481,Natan Levy,-1.0,-2.3999999999999986,0.0,4.0,-15.0,6.0,6.0,0.0,1.88,-1.0,4.0,1.0
481,Mike Breeden,1.0,2.3999999999999986,0.0,-4.0,15.0,-6.0,-6.0,0.0,-1.88,1.0,-4.0,0.0
482,Preston Parsons,1.0,1.8000000000000007,0.0,13.0,43.0,4.0,3.0,4.0,3.7399999999999998,-4.0,0.0,1.0
482,Evan Elder,-1.0,-1.8000000000000007,0.0,-13.0,-43.0,-4.0,-3.0,-4.0,-3.7399999999999998,4.0,0.0,0.0
483,Philipe Lins,-1.0,2.9000000000000057,0.0,-11.0,-25.0,1.0,4.0,0.0,0.72,-19.0,-10.0,1.0
483,Marcin Prachnio,1.0,-2.9000000000000057,0.0,11.0,25.0,-1.0,-4.0,0.0,-0.72,19.0,10.0,0.0
484,Caio Borralho,-3.0,0.09999999999999787,0.0,19.0,6.0,-1.0,-1.0,0.0,7.879999999999999,2.0,2.0,1.0
484,Gadzhi Omargadzhiev,3.0,-0.09999999999999787,0.0,-19.0,-6.0,1.0,1.0,0.0,-7.879999999999999,-2.0,-2.0,0.0
485,Pat Sabatini,2.0,6.899999999999999,0.0,24.0,103.0,2.0,0.0,0.0,0.7200000000000002,2.0,-1.0,1.0
485,TJ Laramie,-2.0,-6.899999999999999,0.0,-24.0,-103.0,-2.0,0.0,0.0,-0.7200000000000002,-2.0,1.0,0.0
486,Mounir Lazzez,3.0,5.299999999999997,0.0,33.0,23.0,0.0,1.0,0.0,0.9,9.0,-10.0,1.0
486,Ange Loosa,-3.0,-5.299999999999997,0.0,-33.0,-23.0,0.0,-1.0,0.0,-0.9,-9.0,10.0,0.0
487,Devin Clark,2.0,-2.0,0.0,-1.0,69.0,0.0,3.0,-2.0,2.3000000000000003,3.0,0.0,1.0
487,William Knight,-2.0,2.0,0.0,1.0,-69.0,0.0,-3.0,2.0,-2.3000000000000003,-3.0,0.0,0.0
488,Martin Buday,7.0,-5.399999999999999,0.0,26.0,75.0,0.0,0.0,0.0,6.1,17.0,-3.0,1.0
488,Chris Barnett,-7.0,5.399999999999999,0.0,-26.0,-75.0,0.0,0.0,0.0,-6.1,-17.0,3.0,0.0
489,Jordan Leavitt,-2.0,-5.5,0.0,32.0,0.0,0.0,1.0,-2.0,1.7100000000000002,-9.0,43.0,1.0
489,Trey Ogden,2.0,5.5,0.0,-32.0,0.0,0.0,-1.0,2.0,-1.7100000000000002,9.0,-43.0,0.0
490,Khamzat Chimaev,4.0,-7.800000000000004,1.0,-10.0,-6.0,2.0,0.0,0.0,1.87,-1.0,3.0,1.0
490,Gilbert Burns,-4.0,7.800000000000004,-1.0,10.0,6.0,-2.0,0.0,0.0,-1.87,1.0,-3.0,0.0
491,Mark Madsen,-2.0,-1.8999999999999986,0.0,-15.0,-19.0,1.0,1.0,0.0,0.6900000000000001,-14.0,-2.0,1.0
491,Vinc Pichel,2.0,1.8999999999999986,0.0,15.0,19.0,-1.0,-1.0,0.0,-0.6900000000000001,14.0,2.0,0.0
492,Ian Machado Garry,4.0,-4.0,0.0,15.0,27.0,-1.0,-2.0,0.0,-2.62,4.0,0.0,1.0
492,Darian Weeks,-4.0,4.0,0.0,-15.0,-27.0,1.0,2.0,0.0,2.62,-4.0,0.0,0.0
493,Anthony Hernandez,-4.0,0.3000000000000007,0.0,1.0,16.0,5.0,8.0,1.0,3.2800000000000002,-7.0,-1.0,1.0
493,Josh Fremd,4.0,-0.3000000000000007,0.0,-1.0,-16.0,-5.0,-8.0,-1.0,-3.2800000000000002,7.0,1.0,0.0
494,Julio Arce,0.0,5.299999999999997,0.0,45.0,7.0,0.0,0.0,0.0,-0.4799999999999999,6.0,-4.0,1.0
494,Daniel Santos,-0.0,-5.299999999999997,0.0,-45.0,-7.0,0.0,0.0,0.0,0.4799999999999999,-6.0,4.0,0.0
495,Bryan Barberena,0.0,-8.300000000000004,0.0,12.0,94.0,-3.0,-5.0,0.0,-2.63,-20.0,10.0,1.0
495,Matt Brown,-0.0,8.300000000000004,0.0,-12.0,-94.0,3.0,5.0,0.0,2.63,20.0,-10.0,0.0
496,Kai Kara-France,-2.0,0.5,0.0,13.0,41.0,-2.0,-11.0,-2.0,-4.12,5.0,5.0,1.0
496,Askar Askarov,2.0,-0.5,0.0,-13.0,-41.0,2.0,11.0,2.0,4.12,-5.0,-5.0,0.0
497,Neil Magny,4.0,-1.6999999999999957,-1.0,-18.0,19.0,0.0,4.0,0.0,0.31000000000000005,-2.0,-19.0,1.0
497,Max Griffin,-4.0,1.6999999999999957,1.0,18.0,-19.0,0.0,-4.0,0.0,-0.31000000000000005,2.0,19.0,0.0
498,Marc Diakiese,-1.0,-1.1999999999999993,0.0,3.0,8.0,6.0,12.0,0.0,7.47,-3.0,7.0,1.0
498,Viacheslav Borshchev,1.0,1.1999999999999993,0.0,-3.0,-8.0,-6.0,-12.0,0.0,-7.47,3.0,-7.0,0.0
499,Matheus Nicolau,1.0,-0.6000000000000014,1.0,-8.0,-14.0,0.0,0.0,0.0,0.8,2.0,-3.0,1.0
499,David Dvorak,-1.0,0.6000000000000014,-1.0,8.0,14.0,0.0,0.0,0.0,-0.8,-2.0,3.0,0.0
500,Luis Saldana,1.0,5.099999999999998,0.0,7.0,-8.0,2.0,4.0,0.0,1.23,-7.0,8.0,1.0
500,Bruno Souza,-1.0,-5.099999999999998,0.0,-7.0,8.0,-2.0,-4.0,0.0,-1.23,7.0,-8.0,0.0
501,Gunnar Nelson,1.0,1.8000000000000007,0.0,29.0,68.0,2.0,2.0,0.0,4.68,4.0,-2.0,1.0
501,Takashi Sato,-1.0,-1.8000000000000007,0.0,-29.0,-68.0,-2.0,-2.0,0.0,-4.68,-4.0,2.0,0.0
502,Jack Shore,2.0,-5.100000000000001,0.0,-10.0,-30.0,-1.0,1.0,0.0,0.11999999999999977,-7.0,-12.0,1.0
502,Timur Valiev,-2.0,5.100000000000001,0.0,10.0,30.0,1.0,-1.0,0.0,-0.11999999999999977,7.0,12.0,0.0
503,Sodiq Yusuff,-1.0,-4.900000000000002,0.0,-1.0,1.0,0.0,2.0,0.0,2.05,3.0,16.0,1.0
503,Alex Caceres,1.0,4.900000000000002,0.0,1.0,-1.0,0.0,-2.0,0.0,-2.05,-3.0,-16.0,0.0
504,Alex Pereira,4.0,2.0,0.0,13.0,20.0,-2.0,-3.0,0.0,-1.8499999999999999,16.0,-2.0,1.0
504,Bruno Silva,-4.0,-2.0,0.0,-13.0,-20.0,2.0,3.0,0.0,1.8499999999999999,-16.0,2.0,0.0
505,Matthew Semelsberger,3.0,4.199999999999999,0.0,4.0,-24.0,-3.0,-5.0,-2.0,-2.8899999999999992,3.0,-6.0,1.0
505,AJ Fletcher,-3.0,-4.199999999999999,0.0,-4.0,24.0,3.0,5.0,2.0,2.8899999999999992,-3.0,6.0,0.0
506,Javid Basharat,2.0,-5.100000000000001,0.0,20.0,-5.0,0.0,-3.0,0.0,-0.05,0.0,6.0,1.0
506,Trevin Jones,-2.0,5.100000000000001,0.0,-20.0,5.0,0.0,3.0,0.0,0.05,0.0,-6.0,0.0
507,Azamat Murzakanov,-2.0,5.5,0.0,-17.0,-36.0,1.0,5.0,0.0,0.38,-14.0,-12.0,1.0
507,Tafon Nchukwi,2.0,-5.5,0.0,17.0,36.0,-1.0,-5.0,0.0,-0.38,14.0,12.0,0.0
508,Bryce Mitchell,-1.0,-8.700000000000003,1.0,7.0,111.0,3.0,3.0,0.0,7.4799999999999995,-2.0,-5.0,1.0
508,Edson Barboza,1.0,8.700000000000003,-1.0,-7.0,-111.0,-3.0,-3.0,0.0,-7.4799999999999995,2.0,5.0,0.0
509,Nicolae Negumereanu,-5.0,-2.1999999999999993,0.0,-3.0,23.0,1.0,3.0,0.0,2.72,-3.0,19.0,1.0
509,Kennedy Nzechukwu,5.0,2.1999999999999993,0.0,3.0,-23.0,-1.0,-3.0,0.0,-2.72,3.0,-19.0,0.0
510,Tim Elliott,0.0,4.600000000000001,1.0,0.0,42.0,2.0,2.0,0.0,-1.03,0.0,23.0,1.0
510,Tagir Ulanbekov,-0.0,-4.600000000000001,-1.0,0.0,-42.0,-2.0,-2.0,0.0,1.03,0.0,-23.0,0.0
511,Ludovit Klein,-2.0,-1.6000000000000014,0.0,-2.0,-10.0,0.0,-2.0,0.0,4.3100000000000005,-2.0,-3.0,1.0
511,Devonte Smith,2.0,1.6000000000000014,0.0,2.0,10.0,0.0,2.0,0.0,-4.3100000000000005,2.0,3.0,0.0
512,Dustin Jacoby,3.0,6.899999999999999,0.0,7.0,43.0,0.0,1.0,0.0,1.1500000000000001,3.0,1.0,1.0
512,Michal Oleksiejczuk,-3.0,-6.899999999999999,0.0,-7.0,-43.0,0.0,-1.0,0.0,-1.1500000000000001,-3.0,-1.0,0.0
513,Armen Petrosyan,0.0,1.3000000000000007,0.0,34.0,57.0,-1.0,-1.0,0.0,-0.45,11.0,20.0,1.0
513,Gregory Rodrigues,-0.0,-1.3000000000000007,0.0,-34.0,-57.0,1.0,1.0,0.0,0.45,-11.0,-20.0,0.0
514,Ignacio Bahamondes,6.0,2.5,0.0,62.0,73.0,0.0,-1.0,1.0,1.0799999999999998,13.0,8.0,1.0
514,Rongzhu,-6.0,-2.5,0.0,-62.0,-73.0,0.0,1.0,-1.0,-1.0799999999999998,-13.0,-8.0,0.0
515,Jonathan Martinez,2.0,-4.600000000000001,-1.0,12.0,4.0,0.0,0.0,0.0,-0.03,11.0,7.0,1.0
515,Alejandro Perez,-2.0,4.600000000000001,1.0,-12.0,-4.0,0.0,0.0,0.0,0.03,-11.0,-7.0,0.0
516,Carlos Hernandez,0.0,-2.8000000000000007,0.0,5.0,23.0,2.0,3.0,0.0,0.55,-14.0,6.0,1.0
516,Victor Altamirano,-0.0,2.8000000000000007,0.0,-5.0,-23.0,-2.0,-3.0,0.0,-0.55,14.0,-6.0,0.0
517,Parker Porter,-3.0,2.799999999999997,0.0,0.0,35.0,1.0,6.0,0.0,3.9000000000000004,-2.0,14.0,1.0
517,Alan Baudot,3.0,-2.799999999999997,0.0,0.0,-35.0,-1.0,-6.0,0.0,-3.9000000000000004,2.0,-14.0,0.0
518,Joaquin Buckley,0.0,-8.7,0.0,19.0,71.0,5.0,7.0,0.0,1.3,11.0,-2.0,1.0
518,Abdul Razak Alhassan,-0.0,8.7,0.0,-19.0,-71.0,-5.0,-7.0,0.0,-1.3,-11.0,2.0,0.0
519,Chad Anheliger,-1.0,4.5000000000000036,1.0,-17.0,-2.0,-3.0,-3.0,2.0,-1.11,-17.0,-16.0,1.0
519,Jesse Strader,1.0,-4.5000000000000036,-1.0,17.0,2.0,3.0,3.0,-2.0,1.11,17.0,16.0,0.0
520,Jonathan Pearce,5.0,5.600000000000001,0.0,-4.0,35.0,4.0,7.0,-2.0,7.300000000000001,0.0,4.0,1.0
520,Christian Rodriguez,-5.0,-5.600000000000001,0.0,4.0,-35.0,-4.0,-7.0,2.0,-7.300000000000001,0.0,-4.0,0.0
521,Mario Bautista,2.0,-0.09999999999999787,0.0,8.0,3.0,0.0,-1.0,0.0,1.7399999999999998,-4.0,2.0,1.0
521,Jay Perrin,-2.0,0.09999999999999787,0.0,-8.0,-3.0,0.0,1.0,0.0,-1.7399999999999998,4.0,-2.0,0.0
522,Bobby Green,0.0,8.899999999999999,0.0,54.0,89.0,0.0,0.0,0.0,0.0,-2.0,5.0,1.0
522,Nasrat Haqparast,-0.0,-8.899999999999999,0.0,-54.0,-89.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0
523,Andrei Arlovski,-1.0,13.2,0.0,8.0,-17.0,0.0,0.0,0.0,-1.88,-4.0,-2.0,1.0
523,Jared Vanderaa,1.0,-13.2,0.0,-8.0,17.0,0.0,0.0,0.0,1.88,4.0,2.0,0.0
524,Kyler Phillips,0.0,-6.900000000000002,0.0,22.0,12.0,2.0,6.0,0.0,1.9900000000000002,9.0,-4.0,1.0
524,Marcelo Rojo,-0.0,6.900000000000002,0.0,-22.0,-12.0,-2.0,-6.0,0.0,-1.9900000000000002,-9.0,4.0,0.0
525,Carlos Ulberg,3.0,4.100000000000001,0.0,35.0,47.0,1.0,1.0,0.0,0.15000000000000002,2.0,17.0,1.0
525,Fabio Cherant,-3.0,-4.100000000000001,0.0,-35.0,-47.0,-1.0,-1.0,0.0,-0.15000000000000002,-2.0,-17.0,0.0
526,Ronnie Lawrence,-2.0,3.8000000000000007,3.0,25.0,1.0,4.0,4.0,0.0,6.76,2.0,5.0,1.0
526,Mana Martinez,2.0,-3.8000000000000007,-3.0,-25.0,-1.0,-4.0,-4.0,0.0,-6.76,-2.0,-5.0,0.0
527,Jacob Malkoun,-4.0,-3.6000000000000014,0.0,4.0,70.0,3.0,12.0,0.0,4.319999999999999,-1.0,-5.0,1.0
527,AJ Dobson,4.0,3.6000000000000014,0.0,-4.0,-70.0,-3.0,-12.0,0.0,-4.319999999999999,1.0,5.0,0.0
528,Maxim Grishin,5.0,3.8999999999999986,0.0,39.0,25.0,-1.0,-4.0,0.0,0.41999999999999993,12.0,22.0,1.0
528,William Knight,-5.0,-3.8999999999999986,0.0,-39.0,-25.0,1.0,4.0,0.0,-0.41999999999999993,-12.0,-22.0,0.0
529,Nick Maximov,1.0,-5.099999999999998,0.0,-18.0,-24.0,6.0,11.0,1.0,3.0300000000000002,-4.0,0.0,1.0
529,Punahele Soriano,-1.0,5.099999999999998,0.0,18.0,24.0,-6.0,-11.0,-1.0,-3.0300000000000002,4.0,0.0,0.0
530,Bryan Battle,1.0,-0.20000000000000284,0.0,37.0,42.0,0.0,4.0,-1.0,0.6,20.0,6.0,1.0
530,Tresean Gore,-1.0,0.20000000000000284,0.0,-37.0,-42.0,0.0,-4.0,1.0,-0.6,-20.0,-6.0,0.0
531,Julian Erosa,3.0,0.8000000000000007,0.0,-5.0,32.0,1.0,1.0,0.0,-0.53,3.0,-13.0,1.0
531,Steven Peterson,-3.0,-0.8000000000000007,0.0,5.0,-32.0,-1.0,-1.0,0.0,0.53,-3.0,13.0,0.0
532,John Castaneda,-1.0,2.200000000000003,0.0,13.0,53.0,0.0,-1.0,0.0,1.2,-2.0,10.0,1.0
532,Miles Johns,1.0,-2.200000000000003,0.0,-13.0,-53.0,0.0,1.0,0.0,-1.2,2.0,-10.0,0.0
533,Hakeem Dawodu,-3.0,0.5,0.0,47.0,84.0,0.0,0.0,0.0,1.4899999999999998,13.0,19.0,1.0
533,Michael Trizano,3.0,-0.5,0.0,-47.0,-84.0,0.0,0.0,0.0,-1.4899999999999998,-13.0,-19.0,0.0
534,Michel Pereira,1.0,0.5,0.0,36.0,60.0,1.0,3.0,0.0,0.31,31.0,8.0,1.0
534,Andre Fialho,-1.0,-0.5,0.0,-36.0,-60.0,-1.0,-3.0,0.0,-0.31,-31.0,-8.0,0.0
535,Victor Henry,0.0,0.0,0.0,33.0,66.0,-1.0,-5.0,0.0,0.1,35.0,1.0,1.0
535,Raoni Barcelos,-0.0,-0.0,0.0,-33.0,-66.0,1.0,5.0,0.0,-0.1,-35.0,-1.0,0.0
536,Tony Gravely,1.0,-0.5,0.0,3.0,47.0,6.0,10.0,-2.0,7.819999999999999,-1.0,-2.0,1.0
536,Saimon Oliveira,-1.0,0.5,0.0,-3.0,-47.0,-6.0,-10.0,2.0,-7.819999999999999,1.0,2.0,0.0
537,Brandon Royval,4.0,-0.3000000000000007,0.0,2.0,55.0,-6.0,-7.0,1.0,-5.74,6.0,-3.0,1.0
537,Rogerio Bontorin,-4.0,0.3000000000000007,0.0,-2.0,-55.0,6.0,7.0,-1.0,5.74,-6.0,3.0,0.0
538,Bill Algeo,4.0,5.700000000000003,0.0,12.0,36.0,-1.0,-3.0,0.0,-0.8699999999999999,4.0,1.0,1.0
538,Joanderson Brito,-4.0,-5.700000000000003,0.0,-12.0,-36.0,1.0,3.0,0.0,0.8699999999999999,-4.0,-1.0,0.0
539,Jamie Pickett,-2.0,6.899999999999999,0.0,-4.0,12.0,2.0,2.0,0.0,-1.33,4.0,-2.0,1.0
539,Joseph Holmes,2.0,-6.899999999999999,0.0,4.0,-12.0,-2.0,-2.0,0.0,1.33,-4.0,2.0,0.0
540,Court McGee,1.0,7.900000000000002,1.0,22.0,42.0,3.0,6.0,0.0,5.65,7.0,6.0,1.0
540,Ramiz Brahimaj,-1.0,-7.900000000000002,-1.0,-22.0,-42.0,-3.0,-6.0,0.0,-5.65,-7.0,-6.0,0.0
541,Brian Kelleher,-5.0,0.8999999999999986,1.0,-30.0,-121.0,3.0,3.0,0.0,1.2199999999999998,-2.0,-12.0,1.0
541,Kevin Croom,5.0,-0.8999999999999986,-1.0,30.0,121.0,-3.0,-3.0,0.0,-1.2199999999999998,2.0,12.0,0.0
542,TJ Brown,0.0,-3.6999999999999993,0.0,8.0,-4.0,4.0,5.0,2.0,4.619999999999999,5.0,-19.0,1.0
542,Charles Rosa,-0.0,3.6999999999999993,0.0,-8.0,4.0,-4.0,-5.0,-2.0,-4.619999999999999,-5.0,19.0,0.0
543,Belal Muhammad,-1.0,-5.399999999999999,0.0,37.0,123.0,5.0,6.0,1.0,6.55,-3.0,1.0,1.0
543,Stephen Thompson,1.0,5.399999999999999,0.0,-37.0,-123.0,-5.0,-6.0,-1.0,-6.55,3.0,-1.0,0.0
544,Gerald Meerschaert,1.0,4.899999999999999,0.0,-2.0,-44.0,-1.0,-1.0,0.0,-4.23,0.0,-2.0,1.0
544,Dustin Stoltzfus,-1.0,-4.899999999999999,0.0,2.0,44.0,1.0,1.0,0.0,4.23,0.0,2.0,0.0
545,Charles Jourdain,1.0,-7.799999999999997,0.0,44.0,22.0,-1.0,0.0,0.0,0.5499999999999999,7.0,11.0,1.0
545,Andre Ewell,-1.0,7.799999999999997,0.0,-44.0,-22.0,1.0,0.0,0.0,-0.5499999999999999,-7.0,-11.0,0.0
546,Don'Tale Mayes,2.0,-2.6000000000000014,0.0,14.0,77.0,4.0,4.0,0.0,8.18,6.0,0.0,1.0
546,Josh Parisian,-2.0,2.6000000000000014,0.0,-14.0,-77.0,-4.0,-4.0,0.0,-8.18,-6.0,0.0,0.0
547,Geoff Neal,-1.0,-3.900000000000002,0.0,-13.0,-47.0,-1.0,-4.0,0.0,-0.33,-5.0,-5.0,1.0
547,Santiago Ponzinibbio,1.0,3.900000000000002,0.0,13.0,47.0,1.0,4.0,0.0,0.33,5.0,5.0,0.0
548,Josh Emmett,-1.0,6.4999999999999964,1.0,-8.0,-13.0,-1.0,-3.0,0.0,0.4,1.0,-3.0,1.0
548,Dan Ige,1.0,-6.4999999999999964,-1.0,8.0,13.0,1.0,3.0,0.0,-0.4,-1.0,3.0,0.0
549,Dominick Cruz,2.0,1.5,-1.0,12.0,57.0,1.0,3.0,0.0,-0.12000000000000001,0.0,-10.0,1.0
549,Pedro Munhoz,-2.0,-1.5,1.0,-12.0,-57.0,-1.0,-3.0,0.0,0.12000000000000001,0.0,10.0,0.0
550,Ryan Hall,3.0,5.199999999999996,0.0,-1.0,63.0,-1.0,1.0,4.0,-2.5,0.0,-4.0,1.0
550,Darrick Minner,-3.0,-5.199999999999996,0.0,1.0,-63.0,1.0,-1.0,-4.0,2.5,0.0,4.0,0.0
551,Rafael Fiziev,1.0,-1.3999999999999986,0.0,6.0,2.0,0.0,-1.0,0.0,0.15,5.0,-6.0,1.0
551,Brad Riddell,-1.0,1.3999999999999986,0.0,-6.0,-2.0,0.0,1.0,0.0,-0.15,-5.0,6.0,0.0
552,Alex Morono,-3.0,1.4000000000000021,1.0,17.0,55.0,0.0,-1.0,0.0,1.38,-7.0,0.0,1.0
552,Mickey Gall,3.0,-1.4000000000000021,-1.0,-17.0,-55.0,0.0,1.0,0.0,-1.38,7.0,0.0,0.0
553,Bryan Barberena,1.0,4.600000000000001,0.0,-22.0,-13.0,-3.0,-5.0,0.0,-1.98,-16.0,3.0,1.0
553,Darian Weeks,-1.0,-4.600000000000001,0.0,22.0,13.0,3.0,5.0,0.0,1.98,16.0,-3.0,0.0
554,William Knight,-2.0,-0.3999999999999986,1.0,0.0,24.0,1.0,2.0,0.0,-2.4000000000000004,3.0,3.0,1.0
554,Alonzo Menifield,2.0,0.3999999999999986,-1.0,0.0,-24.0,-1.0,-2.0,0.0,2.4000000000000004,-3.0,-3.0,0.0
555,Claudio Puelles,2.0,-9.899999999999999,0.0,14.0,9.0,1.0,6.0,0.0,3.8899999999999997,3.0,-5.0,1.0
555,Chris Gruetzemacher,-2.0,9.899999999999999,0.0,-14.0,-9.0,-1.0,-6.0,0.0,-3.8899999999999997,-3.0,5.0,0.0
556,Sean Brady,-3.0,-5.0,0.0,3.0,4.0,3.0,6.0,0.0,4.17,-1.0,8.0,1.0
556,Michael Chiesa,3.0,5.0,0.0,-3.0,-4.0,-3.0,-6.0,0.0,-4.17,1.0,-8.0,0.0
557,Rani Yahya,-3.0,3.0,-1.0,-15.0,36.0,2.0,6.0,1.0,5.25,0.0,11.0,1.0
557,Kyung Ho Kang,3.0,-3.0,1.0,15.0,-36.0,-2.0,-6.0,-1.0,-5.25,0.0,-11.0,0.0
558,Adrian Yanez,-1.0,-7.899999999999999,0.0,-1.0,-21.0,0.0,-1.0,0.0,-0.17,-9.0,-4.0,1.0
558,Davey Grant,1.0,7.899999999999999,0.0,1.0,21.0,0.0,1.0,0.0,0.17,9.0,4.0,0.0
559,Pat Sabatini,0.0,3.6000000000000014,0.0,-1.0,100.0,3.0,7.0,3.0,7.779999999999999,-2.0,0.0,1.0
559,Tucker Lutz,-0.0,-3.6000000000000014,0.0,1.0,-100.0,-3.0,-7.0,-3.0,-7.779999999999999,2.0,0.0,0.0
560,Rafa Garcia,-2.0,-2.8000000000000007,0.0,-6.0,-15.0,1.0,1.0,0.0,2.4,-3.0,-5.0,1.0
560,Natan Levy,2.0,2.8000000000000007,0.0,6.0,15.0,-1.0,-1.0,0.0,-2.4,3.0,5.0,0.0
561,Cody Durden,0.0,2.200000000000003,0.0,7.0,-4.0,3.0,7.0,0.0,2.75,-2.0,11.0,1.0
561,Aoriqileng,-0.0,-2.200000000000003,0.0,-7.0,4.0,-3.0,-7.0,0.0,-2.75,2.0,-11.0,0.0
562,Shayilan Nuerdanbieke,-1.0,-4.600000000000001,0.0,-17.0,33.0,-1.0,3.0,0.0,1.2799999999999998,-7.0,-6.0,1.0
